
organism_name
Absidia glauca
Umbelopsis vinacea
Gigaspora rosea
Gigaspora rosea
Bipolaris sorokiniana
Bipolaris sorokiniana
Bipolaris sorokiniana
Bipolaris sorokiniana
Bipolaris sorokiniana
Bipolaris sorokiniana
Lasiodiplodia theobromae
Lasiodiplodia theobromae
Lasiodiplodia theobromae
Lasiodiplodia theobromae
Lasiodiplodia theobromae
Lasiodiplodia theobromae
Neofusicoccum ribis
Neofusicoccum ribis
Neofusicoccum ribis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Pyrenophora tritici-repentis
Tolypocladium capitatum
Eremothecium sinecaudum
Raffaelea albimanens
Raffaelea arxii
Raffaelea ambrosiae
[Candida] intermedia
[Candida] intermedia
[Candida] intermedia
[Candida] haemuloni
[Candida] haemuloni
[Candida] haemuloni
Amylocarpus encephaloides
Priceomyces castillae
Priceomyces haplophilus
Priceomyces medius
Yamadazyma nakazawae
Zygoascus ofunaensis
Yamadazyma philogaea
Yamadazyma scolyti
Scheffersomyces segobiensis
Scheffersomyces spartinae
[Candida] aaseri
Diutina catenulata
[Candida] chilensis
Wickerhamiella galacta
Starmerella gropengiesseri
Hyphopichia homilentoma
Teunomyces kruisii
[Candida] mesenterica
[Candida] psychrophila
[Candida] schatavii
Scheffersomyces shehatae
Scheffersomyces shehatae
Middelhovenomyces tepae
Metschnikowia torresii
Starmerella vaccinii
Trigonopsis vinaria
Wickerhamiella sorbophila
Babjeviella inositovora
Wickerhamiella domercqiae
Wickerhamiella domercqiae
Wickerhamiella domercqiae
Wickerhamia fluorescens
Lipomyces oligophaga
Sporopachydermia lactativora
Cordyceps tenuipes
Starmerella geochares
Aspergillus versicolor
Clavispora fructus
[Candida] oregonensis
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Aureobasidium melanogenum
Trichophaea hybrida
Drechslerella brochopaga
Dactylellina cionopaga
Trichothecium roseum
Trichothecium roseum
Trichothecium roseum
Armillaria borealis
Armillaria cepistipes
Armillaria gallica
Armillaria gallica
Armillaria ostoyae
Trametes villosa
Lyophyllum shimeji
Atkinsonella hypoxylon
Fusarium pseudonygamai
Fusarium guttiforme
Fusarium phyllophilum
Alternaria panax
Alternaria solani
Alternaria solani
Phanerochaete sordida
Protomyces macrosporus
Protomyces pachydermus
Torulaspora globosa
Zygotorulaspora florentina
Fusarium annulatum
Fusarium annulatum
Fusarium annulatum
Fusarium annulatum
Fusarium annulatum
Fusarium anthophilum
Fusarium babinda
Fusarium babinda
Fusarium begoniae
Fusarium brevicatenulatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium circinatum
Fusarium concentricum
Fusarium concolor
Fusarium pseudoanthophilum
Fusarium ramigenum
Fusarium denticulatum
Suillus americanus
Suillus bovinus
Suillus cothurnatus
Suillus decipiens
Suillus lakei
Suillus paluster
Suillus placidus
Suillus placidus
Suillus subalutaceus
Suillus subaureus
Suillus subluteus
Suillus tomentosus
Suillus variegatus
Suillus weaverae
Taphrina pruni
Penicillium freii
Podospora comata
Podospora comata
Fusarium redolens
Fusarium redolens
Fusarium redolens
Fusarium redolens
Sporisorium scitamineum
Sporisorium scitamineum
Sporisorium scitamineum
Sporisorium scitamineum
Trichoderma hamatum
[Candida] incommunis
[Candida] montana
Wickerhamiella pararugosa
Groenewaldozyma salmanticensis
[Candida] sorboxylosa
Ogataea kodamae
Ogataea naganishii
Ogataea trehalophila
Venturia effusa
Venturia effusa
Ampelomyces quisqualis
Ampelomyces quisqualis
Geosiphon pyriformis
Rickenella mellea
Tricholoma bakamatsutake
Hymenoscyphus fructigenus
Trichoderma reesei
Trichoderma reesei
Trichoderma reesei
Trichoderma reesei
Trichoderma reesei
Trichoderma reesei
Trichoderma reesei
Trichoderma reesei
Spraguea lophii
Spraguea lophii
Spraguea lophii
Spraguea lophii
Spraguea lophii
Spraguea lophii
Spraguea lophii
Spraguea lophii
Spraguea lophii
Spraguea lophii
Atkinsonella texensis
Atkinsonella texensis
Kluyveromyces dobzhanskii
Trichothecium sympodiale
Kazachstania humilis
[Candida] vartiovaarae
[Candida] vartiovaarae
[Candida] succiphila
[Candida] inconspicua
Saturnispora silvae
Candida sojae
Candida sojae
Kurtzmaniella fragi
Erysiphe necator
Erysiphe necator
Erysiphe necator
Erysiphe necator
Erysiphe necator
Erysiphe necator
Pyrenophora teres
Saccharomycopsis fermentans
Ambrosiozyma ambrosiae
Torulaspora franciscae
Torulaspora franciscae
Starmera amethionina
Barnettozyma populi
Starmera quercuum
Wickerhamomyces bovis
Ogataea methylovora
Pichia fermentans
Pichia nakasei
Pichia heedii
Ogataea nonfermentans
Phaffomyces antillensis
Phaffomyces thermotolerans
Sporopachydermia quercuum
[Candida] silvatica
Phaffomyces opuntiae
Alloascoidea hylecoeti
Pichia terricola
Pichia occidentalis
Botryotinia convoluta
Rutstroemia sydowiana
Parastagonospora avenae f. sp. tritici
Parastagonospora avenae f. sp. tritici
Parastagonospora avenae f. sp. tritici
Parastagonospora avenae f. sp. tritici
Parastagonospora avenae f. sp. tritici
Parastagonospora avenae f. sp. tritici
Parastagonospora avenae f. sp. tritici
Parastagonospora avenae f. sp. tritici
Diaporthe longicolla
Botryosphaeria dothidea
Botryosphaeria dothidea
Botryosphaeria dothidea
Botryosphaeria dothidea
Botryosphaeria dothidea
Botryosphaeria dothidea
Botryosphaeria dothidea
Botryosphaeria dothidea
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Phyllosticta citricarpa
Malassezia furfur
Malassezia furfur
Malassezia furfur
Malassezia furfur
Malassezia furfur
Malassezia furfur
Malassezia furfur
Malassezia furfur
Malassezia furfur
Epichloe elymi
Tuber indicum
Tuber indicum
Lactarius deliciosus
Lactarius deliciosus
Lactarius deliciosus
Uromyces viciae-fabae
Coprinus comatus
Podaxis pistillaris
Hanseniaspora guilliermondii
Hanseniaspora guilliermondii
Hanseniaspora osmophila
Hanseniaspora osmophila
Hanseniaspora vineae
Hanseniaspora vineae
Hanseniaspora vineae
Hanseniaspora lindneri
Kazachstania rosinii
Starmera stellimalicola
Metschnikowia agaves
Metschnikowia agaves
Lipomyces arxii
Calocybe gambosa
Thelephora terrestris
Puccinia graminis f. sp. tritici
Puccinia graminis f. sp. tritici
Puccinia graminis f. sp. tritici
Puccinia graminis f. sp. tritici
Fusarium cerealis
Fusarium cerealis
Fusarium venenatum
Fusarium venenatum
Fusarium venenatum
Fusarium venenatum
Fusarium kyushuense
Neonectria galligena
Fusarium pseudocircinatum
Lipomyces japonicus
Lipomyces mesembrius
Fusarium camptoceras
Fusarium dimerum
Fusarium setosum
Fusarium staphyleae
Fusarium stilboides
Neonectria coccinea
Neonectria coccinea
Fusarium buxicola
Fusarium decemcellulare
Cantharellus cinnabarinus
Phyllactinia moricola
Pleochaeta shiraiana
Cutaneotrichosporon curvatum
Cutaneotrichosporon curvatum
Cutaneotrichosporon curvatum
Rhizopus microsporus
Rhizopus microsporus
Rhizopus microsporus
Rhizopus microsporus
Rhizopus microsporus
Rhizopus microsporus
Rhizopus microsporus
Rhizopus microsporus
Rhizopus microsporus
Chondrostereum purpureum
Debaryomyces fabryi
Debaryomyces fabryi
Yueomyces sinensis
Saturnispora saitoi
Saturnispora zaruensis
Trichoderma citrinoviride
Golubevia pallescens
Tilletiopsis washingtonensis
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Corynespora cassiicola
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici
Penicillium polonicum
Penicillium polonicum
Penicillium polonicum
Penicillium polonicum
Penicillium verrucosum
Penicillium solitum
Penicillium solitum
Penicillium solitum
Penicillium nalgiovense
Tuber brumale
Racocetra fulgida
Monilinia laxa
Monilinia laxa
Monilinia laxa
Monilinia aucupariae
Monilinia vaccinii-corymbosi
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Fusarium equiseti
Kazachstania barnettii
Kazachstania barnettii
Fusarium tricinctum
Fusarium tricinctum
Fusarium tricinctum
Fusarium tricinctum
Fusarium tricinctum
Fusarium tricinctum
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum
Linderina pennispora
Aspergillus caelatus
Furculomyces boomerangus
Ophiocordyceps bispora
Claviceps citrina
Scorias spongiosa
Fusarium oxysporum f. sp. ciceris
Blumeria graminis f. sp. tritici
Golovinomyces cichoracearum
Golovinomyces cichoracearum
Golovinomyces cichoracearum
Golovinomyces magnicellulatus
Morchella crassipes
Hypoxylon fragiforme
Ustilago cynodontis
Ustilago cynodontis
Trichophyton simii
Trichoderma atroviride
Trichoderma atroviride
Trichoderma atroviride
Trichoderma atroviride
Trichoderma atroviride
Trichoderma atroviride
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
Dothistroma septosporum
[Candida] freyschussii
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizopus arrhizus
Rhizophlyctis rosea
Mortierella alpina
Mortierella alpina
Mortierella alpina
Mortierella alpina
Mortierella alpina
Mortierella alpina
Mortierella alpina
Linnemannia gamsii
Linnemannia gamsii
Podila humilis
Linnemannia hyalina
Podila minutissima
Podila minutissima
Linnemannia schmuckeri
Lobosporangium transversale
Lobosporangium transversale
Agrocybe cylindracea
Agrocybe cylindracea
Ilyonectria destructans
Ilyonectria destructans
Pleurotus salmoneostramineus
Pleurotus salmoneostramineus
Pleurotus salmoneostramineus
Pholiota adiposa
Actinomucor elegans
Mucor saturninus
Tremella fuciformis
Lepista nuda
Lyophyllum decastes
Cyberlindnera maclurae
Diplodia sapinea
Meyerozyma caribbica
Meyerozyma caribbica
Meyerozyma caribbica
Meyerozyma caribbica
Meyerozyma caribbica
Graphilbum fragrans
Graphilbum fragrans
Amanita phalloides
Amanita pseudoporphyria
Amanita subjunquillea
Stropharia rugosoannulata
Crucibulum laeve
Cyathus striatus
Geosmithia putterillii
Penicillium capsulatum
Penicillium capsulatum
Penicillium decumbens
Penicillium oxalicum
Penicillium oxalicum
Penicillium oxalicum
Penicillium oxalicum
Penicillium oxalicum
Penicillium rolfsii
Penicillium sclerotiorum
Penicillium sclerotiorum
Trichophyton soudanense
Trichophyton soudanense
Trichophyton soudanense
Trichophyton soudanense
Symmetrospora coprosmae
Penicillium sumatraense
Fusarium sp. NRRL 25184
Penicillium corylophilum
Penicillium corylophilum
Cladosporium tenuissimum
Kazachstania viticola
Taphrina communis
Russula virescens
Coprinellus micaceus
Holtermannia corniformis
Naematelia encephala
Hypsizygus ulmarius
Lyophyllum semitale
Termitomyces heimii
Amanita rubescens
Neonothopanus nambi
Lactarius piperatus
Lactarius volemus
Ceratocystis adiposa
Thielaviopsis punctulata
Thielaviopsis punctulata
Hygrophoropsis aurantiaca
Hypholoma fasciculare
Ophiocordyceps sinensis
Ophiocordyceps sinensis
Ophiocordyceps sinensis
Ophiocordyceps sinensis
Trachipleistophora hominis
Sporisorium reilianum f. sp. reilianum
Mrakia psychrophila
Fusarium oxysporum f. sp. albedinis
Phoma herbarum
Emmonsia crescens
Lecanicillium psalliotae
Cordyceps militaris
Cordyceps militaris
Metschnikowia continentalis
Metschnikowia continentalis
Metschnikowia borealis
Metschnikowia borealis
Metschnikowia hibisci
Metschnikowia hibisci
Piromyces sp. E2
Arthroderma uncinatum
Kluyveromyces nonfermentans
Kazachstania martiniae
